EmployeeID,Gender,Disability,Education
102183,F,0,High School
102184,F,0,Undergraduate
102185,F,0,Undergraduate
102186,M,0,High School
102187,F,0,Undergraduate
102188,M,0,PhD
102189,F,0,Undergraduate
102190,F,0,High School
102191,M,0,Undergraduate
102192,M,0,Some College
102193,F,0,Undergraduate
102194,M,0,Undergraduate
102195,M,0,High School
102196,F,0,Undergraduate
102197,M,0,Undergraduate
102198,F,0,Graduate
102199,M,0,Undergraduate
102200,M,1,Graduate
102201,M,0,High School
102202,F,0,Undergraduate
102203,M,0,High School
102204,F,0,Some College
102205,M,0,High School
102206,F,0,Undergraduate
102207,M,0,Undergraduate
102208,M,1,Undergraduate
102209,M,0,Undergraduate
102210,M,0,Undergraduate
102211,F,0,Undergraduate
102212,M,0,Undergraduate
102213,M,0,Graduate
102214,M,0,Undergraduate
102215,F,0,Undergraduate
102216,M,0,Some College
102217,M,0,Undergraduate
102218,F,0,High School
102219,F,0,High School
102220,M,0,High School
102221,M,0,Undergraduate
102222,M,0,Graduate
102223,M,0,Undergraduate
102224,M,0,Undergraduate
102225,M,0,Graduate
102226,F,0,Undergraduate
102227,M,0,Undergraduate
102228,M,0,Undergraduate
102229,F,0,Undergraduate
102230,M,0,Undergraduate
102231,F,0,Undergraduate
102232,M,0,High School
102233,M,0,High School
102234,M,0,Undergraduate
102235,M,0,Some College
102236,F,0,Graduate
102237,M,0,Undergraduate
102238,M,0,Undergraduate
102239,M,0,Undergraduate
102240,F,0,Undergraduate
102241,F,0,Undergraduate
102242,F,0,High School
102243,F,0,Graduate
102244,F,0,Some College
102245,M,0,High School
102246,M,0,Undergraduate
102247,F,0,High School
102248,M,0,High School
102249,M,0,High School
102250,M,0,High School
102251,M,0,Graduate
102252,F,0,Some College
102253,M,0,Undergraduate
102254,F,0,Undergraduate
102255,M,0,Undergraduate
102256,M,0,Some College
102257,M,0,Undergraduate
102258,M,1,Undergraduate
102259,F,0,High School
102260,M,0,Undergraduate
102261,F,0,Undergraduate
102262,M,0,High School
102263,F,0,Undergraduate
102264,M,0,Undergraduate
102265,F,0,Undergraduate
102266,F,0,Undergraduate
102267,M,0,High School
102268,F,0,Undergraduate
102269,F,0,High School
102270,M,0,Undergraduate
102271,F,0,Undergraduate
102272,M,0,Undergraduate
102273,M,0,Some College
102274,F,0,High School
102275,M,0,Some College
102276,F,0,High School
102277,F,0,Undergraduate
102278,F,0,Undergraduate
102279,M,0,Undergraduate
102280,F,0,Undergraduate
102281,F,0,Undergraduate
102282,M,0,Undergraduate
102283,M,0,Undergraduate
102284,F,0,Undergraduate
102285,M,0,Undergraduate
102286,F,0,Undergraduate
102287,M,0,Undergraduate
102288,M,1,Undergraduate
102289,M,0,High School
102290,F,0,Some College
102291,M,0,Undergraduate
102292,M,0,Graduate
102293,F,0,High School
102294,M,0,Undergraduate
102295,M,0,Undergraduate
102296,F,0,Undergraduate
102297,F,0,Undergraduate
102298,F,0,Undergraduate
102299,M,0,Undergraduate
102300,M,0,Undergraduate
102301,F,0,PhD
102302,F,0,Undergraduate
102303,M,0,Undergraduate
102304,F,0,Undergraduate
102305,M,0,Undergraduate
102306,M,0,Undergraduate
102307,F,0,Undergraduate
102308,F,0,Undergraduate
102309,F,0,Undergraduate
102310,F,0,Undergraduate
102311,F,0,Undergraduate
102312,M,0,Undergraduate
102313,M,0,Undergraduate
102314,M,0,Undergraduate
102315,F,0,High School
102316,F,1,Undergraduate
102317,F,0,Undergraduate
102318,F,0,Graduate
102319,M,0,Undergraduate
102320,F,1,Undergraduate
102321,M,0,Undergraduate
102322,M,0,Undergraduate
102323,F,0,High School
102324,M,0,Undergraduate
102325,F,0,High School
102326,M,0,PhD
102327,M,0,Undergraduate
102328,F,0,High School
102329,F,0,High School
102330,M,0,Undergraduate
102331,M,0,Some College
102332,M,0,Undergraduate
102333,F,0,Undergraduate
102334,F,0,High School
102335,F,0,Undergraduate
102336,F,0,Undergraduate
102337,M,0,High School
102338,M,0,High School
102339,M,0,Undergraduate
102340,M,0,Undergraduate
102341,F,0,Undergraduate
102342,F,0,Undergraduate
102343,F,0,PhD
102344,F,0,Undergraduate
102345,F,0,Undergraduate
102346,M,0,Undergraduate
102347,M,0,Undergraduate
102348,M,0,Some College
102349,M,0,Undergraduate
102350,F,0,Undergraduate
102351,M,0,Undergraduate
102352,M,0,High School
102353,M,0,Undergraduate
102354,F,0,High School
102355,M,0,Undergraduate
102356,M,0,Undergraduate
102357,F,0,Undergraduate
102358,F,0,Undergraduate
102359,F,0,Undergraduate
102360,F,0,High School
102361,M,0,High School
102362,M,0,Undergraduate
102363,M,0,Undergraduate
102364,M,0,Undergraduate
102365,M,0,Undergraduate
102366,M,0,High School
102367,M,0,High School
102368,F,0,High School
102369,M,0,Undergraduate
102370,M,0,Undergraduate
102371,F,0,Graduate
102372,M,0,Undergraduate
102373,F,0,Undergraduate
102374,F,0,Undergraduate
102375,M,0,Undergraduate
102376,F,0,High School
102377,F,0,Undergraduate
102378,M,0,Undergraduate
102379,F,0,Graduate
102380,F,0,Undergraduate
102381,F,0,PhD
102382,M,0,Undergraduate
102383,F,0,Undergraduate
102384,M,0,Undergraduate
102385,F,0,Undergraduate
102386,F,0,Some College
102387,F,0,Graduate
102388,M,0,Undergraduate
102389,M,0,Undergraduate
102390,F,0,Undergraduate
102391,F,0,PhD
102392,M,0,Undergraduate
102393,M,0,Undergraduate
102394,F,1,Undergraduate
102395,F,0,Undergraduate
102396,M,0,Undergraduate
102397,F,0,Undergraduate
102398,F,0,Undergraduate
102399,F,0,Graduate
102400,M,0,Undergraduate
102401,M,0,Undergraduate
102402,M,0,Undergraduate
102403,M,0,Some College
102404,F,0,Undergraduate
102405,M,0,High School
102406,F,0,High School
102407,F,0,High School
102408,F,0,Undergraduate
102409,F,0,Undergraduate
102410,M,0,Undergraduate
102411,F,0,Undergraduate
102412,M,0,Undergraduate
102413,F,0,Undergraduate
102414,F,0,Undergraduate
102415,F,0,Undergraduate
102416,M,0,Undergraduate
102417,M,0,Undergraduate
102418,M,0,Undergraduate
102419,M,1,Undergraduate
102420,F,0,Undergraduate
102421,F,0,Undergraduate
102422,F,0,Undergraduate
102423,M,0,Undergraduate
102424,M,0,Undergraduate
102425,F,0,Undergraduate
102426,F,0,Some College
102427,F,1,Undergraduate
102428,F,0,Graduate
102429,M,0,High School
102430,F,0,High School
102431,M,0,Undergraduate
102432,F,0,Undergraduate
102433,M,0,Undergraduate
102434,F,0,Undergraduate
102435,F,0,Undergraduate
102436,M,1,Undergraduate
102437,F,0,High School
102438,M,0,Undergraduate
102439,M,0,Undergraduate
102440,F,0,High School
102441,F,0,Graduate
102442,M,0,Some College
102443,F,0,Undergraduate
102444,F,0,Undergraduate
102445,M,0,High School
102446,M,0,Undergraduate
102447,F,0,Graduate
102448,M,0,High School
102449,F,0,Undergraduate
102450,M,0,Graduate
102451,F,0,Undergraduate
102452,F,0,Undergraduate
102453,M,0,Undergraduate
102454,F,0,Undergraduate
102455,F,1,Undergraduate
102456,F,0,Undergraduate
102457,M,0,Some College
102458,M,0,PhD
102459,M,0,Undergraduate
102460,F,0,Some College
102461,M,0,Undergraduate
102462,M,0,High School
102463,M,0,High School
102464,M,0,Undergraduate
102465,F,1,Undergraduate
102466,F,0,Undergraduate
102467,M,0,Graduate
102468,F,0,Undergraduate
102469,F,0,Undergraduate
102470,M,0,Undergraduate
102471,M,0,Undergraduate
102472,F,0,Undergraduate
102473,M,0,High School
102474,M,0,High School
102475,M,0,Undergraduate
102476,F,0,Undergraduate
102477,F,0,Undergraduate
102478,F,0,Undergraduate
102479,F,0,High School
102480,M,0,Undergraduate
102481,F,0,Undergraduate
102482,F,0,Undergraduate
102483,F,0,Undergraduate
102484,F,0,Some College
102485,M,0,Undergraduate
102486,M,0,Some College
102487,F,0,High School
102488,F,0,Undergraduate
102489,F,0,Undergraduate
102490,M,0,Graduate
102491,M,0,Undergraduate
102492,M,0,Undergraduate
102493,M,0,Undergraduate
102494,M,0,Some College
102495,M,0,Undergraduate
102496,F,0,Undergraduate
102497,M,0,High School
102498,M,0,Some College
102499,F,0,Undergraduate
102500,F,0,Undergraduate
102501,F,0,Undergraduate
102502,M,0,Undergraduate
102503,M,0,Graduate
102504,M,0,Undergraduate
102505,F,0,Undergraduate
102506,M,0,High School
102507,M,0,Undergraduate
102508,F,0,Undergraduate
102509,F,0,High School
102510,M,0,Undergraduate
102511,F,0,Undergraduate
102512,M,0,Undergraduate
102513,M,0,Some College
102514,M,0,Undergraduate
102515,F,0,High School
102516,M,0,PhD
102517,F,0,High School
102518,M,0,Undergraduate
102519,F,0,Undergraduate
102520,M,0,Undergraduate
102521,M,0,Undergraduate
102522,F,0,Graduate
102523,F,0,Undergraduate
102524,F,0,Undergraduate
102525,F,0,Undergraduate
102526,F,0,Undergraduate
102527,M,0,High School
102528,M,0,Graduate
102529,F,0,High School
102530,M,0,Undergraduate
102531,F,0,Undergraduate
102532,M,1,Undergraduate
102533,M,0,Undergraduate
102534,M,0,High School
102535,F,0,Undergraduate
102536,F,0,High School
102537,F,0,Undergraduate
102538,F,0,Undergraduate
102539,F,0,Undergraduate
102540,F,0,Undergraduate
102541,M,0,Undergraduate
102542,F,0,Graduate
102543,F,0,Some College
102544,M,0,High School
102545,F,0,Undergraduate
102546,M,0,Graduate
102547,M,0,Undergraduate
102548,M,0,Graduate
102549,F,0,Some College
102550,F,0,Undergraduate
102551,M,0,Undergraduate
102552,M,0,Undergraduate
102553,M,0,Undergraduate
102554,M,1,Undergraduate
102555,F,0,Undergraduate
102556,M,0,High School
102557,M,0,Undergraduate
102558,M,0,High School
102559,M,0,Some College
102560,F,0,Graduate
102561,M,0,Undergraduate
102562,F,0,Graduate
102563,M,0,Undergraduate
102564,M,0,High School
102565,F,0,Graduate
102566,M,0,Undergraduate
102567,M,0,Undergraduate
102568,M,0,Undergraduate
102569,F,0,High School
102570,F,0,Undergraduate
102571,M,0,High School
102572,F,0,Undergraduate
102573,F,0,Undergraduate
102574,F,0,Undergraduate
102575,M,0,High School
102576,F,0,Undergraduate
102577,F,0,Undergraduate
102578,F,0,PhD
102579,M,0,Graduate
102580,M,0,High School
102581,F,0,Undergraduate
102582,F,0,Undergraduate
102583,M,0,Undergraduate
102584,M,0,Undergraduate
102585,M,0,High School
102586,F,0,Undergraduate
102587,M,0,Undergraduate
102588,M,0,Undergraduate
102589,M,0,High School
102590,M,0,Undergraduate
102591,M,0,Undergraduate
102592,F,0,Undergraduate
102593,M,0,Undergraduate
102594,F,0,Undergraduate
102595,M,0,Undergraduate
102596,F,0,Undergraduate
102597,M,0,Undergraduate
102598,M,0,Undergraduate
102599,M,0,Undergraduate
102600,M,0,High School
102601,M,0,Undergraduate
102602,F,0,Undergraduate
102603,M,0,High School
102604,M,0,Undergraduate
102605,M,1,Undergraduate
102606,F,0,Undergraduate
102607,M,0,Undergraduate
102608,M,0,High School
102609,F,0,Undergraduate
102610,F,0,Undergraduate
102611,M,0,Undergraduate
102612,F,0,Undergraduate
102613,M,1,High School
102614,F,0,PhD
102615,F,0,Undergraduate
102616,F,1,Graduate
102617,F,0,Undergraduate
102618,M,0,Undergraduate
102619,M,0,Undergraduate
102620,F,0,Undergraduate
102621,F,0,Undergraduate
102622,F,0,Graduate
102623,M,0,Undergraduate
102624,M,0,Graduate
102625,F,0,Undergraduate
102626,F,0,Some College
102627,F,0,Undergraduate
102628,M,0,High School
102629,F,0,Undergraduate
102630,F,0,Undergraduate
102631,F,0,Some College
102632,F,0,Undergraduate
102633,M,0,Undergraduate
102634,M,0,Undergraduate
102635,F,0,High School
102636,F,0,High School
102637,M,0,Undergraduate
102638,M,0,Graduate
102639,F,0,High School
102640,M,0,Undergraduate
102641,M,0,High School
102642,F,0,Undergraduate
102643,F,0,Undergraduate
102644,F,0,Undergraduate
102645,M,0,Undergraduate
102646,M,0,Undergraduate
102647,M,0,Undergraduate
102648,M,0,Some College
102649,F,0,High School
102650,M,0,High School
102651,M,0,Some College
102652,F,0,Undergraduate
102653,F,0,High School
102654,M,0,Undergraduate
102655,F,0,High School
102656,F,0,Undergraduate
102657,M,0,High School
102658,F,0,Undergraduate
102659,F,0,Some College
102660,F,0,Undergraduate
102661,F,0,High School
102662,M,0,High School
102663,M,1,Undergraduate
102664,M,0,High School
102665,F,0,Undergraduate
102666,M,0,Graduate
102667,M,0,Undergraduate
102668,F,0,Undergraduate
102669,M,0,Undergraduate
102670,F,0,Undergraduate
102671,F,0,Graduate
102672,F,0,Undergraduate
102673,M,0,Undergraduate
102674,F,0,High School
102675,F,0,High School
102676,M,0,Undergraduate
102677,F,0,Undergraduate
102678,F,1,Undergraduate
102679,F,0,High School
102680,M,0,Undergraduate
102681,M,0,Undergraduate
102682,F,1,Undergraduate
102683,M,0,High School
102684,M,0,Undergraduate
102685,M,0,Undergraduate
102686,M,0,Undergraduate
102687,F,1,High School
102688,M,0,Undergraduate
102689,M,0,Undergraduate
102690,M,0,Undergraduate
102691,F,0,Some College
102692,F,0,High School
102693,M,0,Undergraduate
102694,F,0,Undergraduate
102695,M,0,Undergraduate
102696,F,0,Graduate
102697,F,0,High School
102698,M,0,Undergraduate
102699,M,0,Some College
102700,M,0,Some College
102701,F,0,Some College
102702,F,1,Undergraduate
102703,F,0,Undergraduate
102704,M,0,High School
102705,M,0,High School
102706,M,0,High School
102707,F,0,High School
102708,F,0,PhD
102709,F,0,PhD
102710,F,0,Undergraduate
102711,F,0,Undergraduate
102712,M,0,Undergraduate
102713,M,0,High School
102714,M,0,Graduate
102715,M,0,PhD
102716,M,0,Undergraduate
102717,M,0,Undergraduate
102718,M,0,Undergraduate
102719,F,0,Undergraduate
102720,M,0,High School
102721,F,0,High School
102722,F,0,High School
102723,F,1,Undergraduate
102724,M,0,Undergraduate
102725,M,0,Some College
102726,F,0,Undergraduate
102727,F,1,Some College
102728,F,0,Undergraduate
102729,F,0,Graduate
102730,F,0,Undergraduate
102731,M,0,High School
102732,F,0,High School
102733,F,0,Undergraduate
102734,F,0,Undergraduate
102735,M,0,Undergraduate
102736,M,0,Some College
102737,M,0,High School
102738,M,0,Undergraduate
102739,F,0,High School
102740,M,0,Some College
102741,M,0,Undergraduate
102742,M,0,Undergraduate
102743,F,0,Undergraduate
102744,M,0,Undergraduate
102745,M,0,Undergraduate
102746,M,0,Undergraduate
102747,M,0,Graduate
102748,M,0,Undergraduate
102749,F,0,Undergraduate
102750,F,0,High School
102751,M,0,High School
102752,M,0,Graduate
102753,F,0,Undergraduate
102754,M,0,Undergraduate
102755,M,1,Undergraduate
102756,F,0,Undergraduate
102757,M,0,Undergraduate
102758,M,0,High School
102759,M,0,High School
102760,M,0,Graduate
102761,M,0,Undergraduate
102762,M,0,Some College
102763,M,0,Undergraduate
102764,F,0,Some College
102765,F,0,Undergraduate
102766,M,0,Undergraduate
102767,M,0,High School
102768,M,0,High School
102769,M,0,Undergraduate
102770,M,0,Undergraduate
102771,F,0,Undergraduate
102772,M,0,Undergraduate
102773,F,0,Undergraduate
102774,M,0,Undergraduate
102775,M,0,High School
102776,M,0,Undergraduate
102777,F,0,Undergraduate
102778,F,0,Undergraduate
102779,M,0,PhD
102780,M,0,Undergraduate
102781,M,0,Some College
102782,M,0,Undergraduate
102783,M,0,Undergraduate
102784,M,1,Undergraduate
102785,M,0,High School
102786,F,0,Undergraduate
102787,M,0,Graduate
102788,M,0,Undergraduate
102789,M,0,Undergraduate
102790,F,0,Some College
102791,M,0,Undergraduate
102792,M,1,Undergraduate
102793,F,0,Undergraduate
102794,M,0,Undergraduate
102795,F,0,High School
102796,F,0,High School
102797,F,0,High School
102798,M,0,Graduate
102799,F,0,Undergraduate
102800,M,0,Undergraduate
102801,M,1,Undergraduate
102802,M,0,Undergraduate
102803,F,0,Undergraduate
102804,M,0,Undergraduate
102805,F,0,Graduate
102806,F,0,High School
102807,F,0,Undergraduate
102808,M,0,PhD
102809,F,0,High School
102810,F,0,Undergraduate
102811,M,0,Graduate
102812,F,0,Undergraduate
102813,F,0,High School
102814,F,0,Undergraduate
102815,F,0,Undergraduate
102816,F,0,Undergraduate
102817,F,0,Graduate
102818,F,0,Some College
102819,F,0,High School
102820,F,0,PhD
102821,F,0,Graduate
102822,F,0,Undergraduate
102823,M,0,Undergraduate
102824,M,0,High School
102825,M,0,Undergraduate
102826,F,0,Undergraduate
102827,F,0,Undergraduate
102828,F,0,Undergraduate
102829,M,0,Some College
102830,F,0,Undergraduate
102831,F,0,Some College
102832,M,0,Undergraduate
102833,M,0,High School
102834,M,0,Undergraduate
102835,F,0,High School
102836,M,0,Some College
102837,M,0,Undergraduate
102838,F,0,High School
102839,F,0,Undergraduate
102840,F,0,Undergraduate
102841,M,1,Undergraduate
102842,F,0,Undergraduate
102843,F,0,Undergraduate
102844,M,0,Undergraduate
102845,F,0,High School
102846,F,0,Undergraduate
102847,F,0,Undergraduate
102848,M,0,Undergraduate
102849,M,0,Undergraduate
102850,F,0,Undergraduate
102851,F,0,Undergraduate
102852,M,0,Undergraduate
102853,M,0,Undergraduate
102854,M,0,Undergraduate
102855,M,0,High School
102856,F,0,High School
102857,M,0,High School
102858,M,0,Undergraduate
102859,F,0,Undergraduate
102860,F,0,Undergraduate
102861,M,0,High School
102862,F,0,Undergraduate
102863,F,0,Undergraduate
102864,M,0,PhD
102865,M,0,High School
102866,F,0,Undergraduate
102867,M,0,Undergraduate
102868,M,0,Some College
102869,F,0,Undergraduate
102870,F,0,Undergraduate
102871,F,0,Undergraduate
102872,M,0,Undergraduate
102873,M,0,Undergraduate
102874,F,0,Undergraduate
102875,F,1,Undergraduate
102876,F,0,Some College
102877,F,0,Undergraduate
102878,F,0,High School
102879,F,0,Some College
102880,M,0,Undergraduate
102881,F,0,Undergraduate
102882,M,0,Undergraduate
102883,F,0,Undergraduate
102884,F,0,High School
102885,F,0,PhD
102886,M,0,Undergraduate
102887,F,0,Undergraduate
102888,F,0,High School
102889,F,0,High School
102890,M,0,Undergraduate
102891,F,0,Undergraduate
102892,F,0,High School
102893,F,0,High School
102894,M,0,High School
102895,M,0,High School
102896,M,0,Undergraduate
102897,F,0,Undergraduate
102898,F,0,Undergraduate
102899,F,0,Undergraduate
102900,F,0,Undergraduate
102901,M,0,High School
102902,F,0,Graduate
102903,F,0,High School
102904,M,0,Undergraduate
102905,F,0,Undergraduate
102906,F,0,Undergraduate
102907,F,0,High School
102908,M,0,Undergraduate
102909,F,0,Some College
102910,F,0,Undergraduate
102911,M,0,High School
102912,M,0,Some College
102913,M,0,High School
102914,M,0,Undergraduate
102915,M,0,Some College
102916,F,0,Graduate
102917,M,0,Undergraduate
102918,M,0,Undergraduate
102919,F,0,Undergraduate
102920,M,0,Undergraduate
102921,M,0,Undergraduate
102922,F,0,Undergraduate
102923,M,0,Undergraduate
102924,F,0,Undergraduate
102925,F,0,Undergraduate
102926,M,0,Undergraduate
102927,F,0,High School
102928,M,0,Undergraduate
102929,F,0,Undergraduate
102930,F,0,Undergraduate
102931,F,0,Undergraduate
102932,F,0,Undergraduate
102933,M,0,Undergraduate
102934,M,0,Undergraduate
102935,M,0,Undergraduate
102936,F,0,Undergraduate
102937,M,0,Undergraduate
102938,M,0,Undergraduate
102939,M,0,Undergraduate
102940,M,0,High School
102941,M,0,Graduate
102942,M,0,High School
102943,F,0,PhD
102944,F,0,Undergraduate
102945,F,0,High School
102946,M,0,Some College
102947,M,0,High School
102948,M,0,Some College
102949,F,0,Undergraduate
102950,M,0,High School
102951,M,0,Undergraduate
102952,F,0,Some College
102953,M,0,High School
102954,M,0,Undergraduate
102955,M,0,Undergraduate
102956,F,0,Undergraduate
102957,F,0,High School
102958,F,0,Undergraduate
102959,F,0,Undergraduate
102960,M,0,Undergraduate
102961,M,0,Undergraduate
102962,F,0,High School
102963,F,1,Undergraduate
102964,F,0,Undergraduate
102965,F,0,High School
102966,M,0,High School
102967,F,0,Undergraduate
102968,F,0,High School
102969,F,0,Undergraduate
102970,M,0,Undergraduate
102971,F,0,Undergraduate
102972,F,0,Undergraduate
102973,F,0,Undergraduate
102974,M,0,Undergraduate
102975,M,0,Undergraduate
102976,F,0,Some College
102977,M,0,Undergraduate
102978,M,0,Undergraduate
102979,M,0,High School
102980,M,0,Undergraduate
102981,M,0,Undergraduate
102982,M,0,Graduate
102983,F,0,Undergraduate
102984,M,0,High School
102985,M,0,High School
102986,M,0,High School
102987,F,0,Undergraduate
102988,F,0,Undergraduate
102989,F,0,Undergraduate
102990,F,0,Undergraduate
102991,M,0,High School
102992,F,1,Graduate
102993,M,0,Undergraduate
102994,F,0,Undergraduate
102995,M,0,PhD
102996,M,0,Undergraduate
102997,F,0,Undergraduate
102998,M,0,Undergraduate
102999,F,1,Undergraduate
103000,F,0,Some College
103001,M,0,High School
103002,F,0,Undergraduate
103003,M,0,Undergraduate
103004,M,0,Undergraduate
103005,F,0,Undergraduate
103006,F,0,Undergraduate
103007,M,0,Undergraduate
103008,F,0,Undergraduate
103009,F,0,Undergraduate
103010,M,1,Undergraduate
103011,F,0,Undergraduate
103012,M,0,Undergraduate
103013,M,0,Undergraduate
103014,F,0,Graduate
103015,F,0,Undergraduate
103016,M,0,Undergraduate
103017,F,0,Undergraduate
103018,M,0,Graduate
103019,F,0,Undergraduate
103020,F,0,Undergraduate
103021,F,0,Some College
103022,F,0,PhD
103023,F,0,Undergraduate
103024,M,0,Undergraduate
103025,F,0,Undergraduate
103026,F,0,Undergraduate
103027,M,0,Undergraduate
103028,F,0,Graduate
103029,M,0,High School
103030,M,0,High School
103031,M,0,Undergraduate
103032,F,0,Undergraduate
103033,M,0,Undergraduate
103034,F,0,Undergraduate
103035,M,0,Undergraduate
103036,F,0,High School
103037,M,0,PhD
103038,M,1,Undergraduate
103039,F,0,Undergraduate
103040,M,0,Undergraduate
103041,F,0,Undergraduate
103042,M,0,Undergraduate
103043,M,0,High School
103044,M,0,Undergraduate
103045,M,0,Undergraduate
103046,F,0,High School
103047,M,0,High School
103048,F,0,Undergraduate
103049,M,0,High School
103050,F,0,Undergraduate
103051,M,0,Undergraduate
103052,M,0,Undergraduate
103053,M,0,Graduate
103054,M,0,High School
103055,M,0,Undergraduate
103056,F,0,Graduate
103057,M,0,Undergraduate
103058,F,0,Undergraduate
103059,F,0,Undergraduate
103060,F,0,Undergraduate
103061,M,0,High School
103062,F,0,Undergraduate
103063,M,0,High School
103064,F,0,Undergraduate
103065,M,0,Undergraduate
103066,M,0,Undergraduate
103067,F,0,Undergraduate
103068,M,0,Undergraduate
103069,M,0,Undergraduate
103070,M,0,Undergraduate
103071,M,0,Undergraduate
103072,F,0,Some College
103073,M,0,Undergraduate
103074,F,0,High School
103075,M,0,High School
103076,F,0,Undergraduate
103077,M,0,Undergraduate
103078,M,0,High School
103079,F,0,Undergraduate
103080,F,0,Undergraduate
103081,M,0,Undergraduate
103082,F,0,High School
103083,F,0,Undergraduate
103084,F,0,Undergraduate
103085,F,0,High School
103086,F,0,Undergraduate
103087,F,0,Undergraduate
103088,F,0,Undergraduate
103089,F,0,High School
103090,F,0,High School
103091,M,1,High School
103092,F,0,Undergraduate
103093,M,0,Undergraduate
103094,M,0,High School
103095,M,0,Undergraduate
103096,M,1,High School
103097,F,0,High School
103098,F,0,Undergraduate
103099,M,0,Graduate
103100,F,0,Undergraduate
103101,M,0,Undergraduate
103102,M,0,Undergraduate
103103,F,0,Undergraduate
103104,F,0,Undergraduate
103105,M,0,Undergraduate
103106,M,0,High School
103107,M,0,High School
103108,F,0,High School
103109,F,0,Undergraduate
103110,F,0,Undergraduate
103111,M,0,Undergraduate
103112,M,0,Some College
103113,M,0,High School
103114,F,0,Graduate
103115,M,0,Undergraduate
103116,M,0,Graduate
103117,F,0,High School
103118,F,0,Undergraduate
103119,M,0,Undergraduate
103120,M,0,Undergraduate
103121,M,0,Undergraduate
103122,F,0,Undergraduate
103123,F,0,Undergraduate
103124,M,1,Undergraduate
103125,M,1,Graduate
103126,M,0,Graduate
103127,M,0,Undergraduate
103128,F,0,Graduate
103129,F,0,Undergraduate
103130,F,0,Undergraduate
103131,F,0,Undergraduate
103132,M,0,Undergraduate
103133,F,0,PhD
103134,M,0,Undergraduate
103135,F,0,Undergraduate
103136,M,0,Undergraduate
103137,M,0,PhD
103138,F,0,High School
103139,F,0,Undergraduate
103140,F,0,Undergraduate
103141,M,0,Undergraduate
103142,M,0,Undergraduate
103143,F,0,Undergraduate
103144,M,0,Undergraduate
103145,F,0,Undergraduate
103146,M,0,Graduate
103147,M,0,Some College
103148,M,0,Some College
103149,M,0,Undergraduate
103150,F,0,Undergraduate
103151,M,0,Some College
103152,F,0,High School
103153,M,0,Undergraduate
103154,F,0,Undergraduate
103155,M,0,High School
103156,F,0,Undergraduate
103157,F,0,Undergraduate
103158,M,0,Undergraduate
103159,M,0,Undergraduate
103160,M,0,Undergraduate
103161,F,0,Undergraduate
103162,M,0,Undergraduate
103163,M,0,Undergraduate
103164,M,0,Undergraduate
103165,F,0,High School
103166,M,0,Undergraduate
103167,M,0,Undergraduate
103168,M,0,Undergraduate
103169,M,0,Undergraduate
103170,M,0,High School
103171,F,0,Undergraduate
103172,F,0,Undergraduate
103173,M,0,Undergraduate
103174,F,1,Undergraduate
103175,M,0,Undergraduate
103176,M,1,Undergraduate
103177,M,0,PhD
103178,M,0,Undergraduate
103179,F,0,Undergraduate
103180,F,0,PhD
103181,M,0,Undergraduate
103182,F,0,Undergraduate
103183,M,0,Undergraduate
103184,M,1,High School
103185,M,0,Undergraduate
103186,M,0,High School
103187,F,0,Some College
103188,M,0,Undergraduate
103189,M,0,Undergraduate
103190,F,0,Undergraduate
103191,F,0,Undergraduate
103192,F,1,Undergraduate
103193,F,0,Undergraduate
103194,F,0,Undergraduate
103195,M,0,Undergraduate
103196,F,0,Undergraduate
103197,M,1,Undergraduate
103198,M,0,PhD
103199,M,0,Undergraduate
103200,F,0,Undergraduate
103201,F,0,Undergraduate
103202,M,0,Undergraduate
103203,M,0,Undergraduate
103204,M,0,Some College
103205,F,0,Some College
103206,F,0,Undergraduate
103207,M,0,Undergraduate
103208,F,0,Undergraduate
103209,F,0,PhD
103210,M,0,Some College
103211,F,0,Graduate
103212,F,0,High School
103213,M,0,High School
103214,F,0,Undergraduate
103215,M,0,Undergraduate
103216,M,0,Undergraduate
103217,F,0,Graduate
103218,F,0,Undergraduate
103219,F,0,Graduate
103220,M,0,Undergraduate
103221,M,0,High School
103222,M,0,Undergraduate
103223,M,0,High School
103224,F,0,High School
103225,M,0,Some College
103226,M,0,High School
103227,M,0,Some College
103228,M,0,High School
103229,M,0,Undergraduate
103230,M,0,Undergraduate
103231,M,0,Undergraduate
103232,M,0,Undergraduate
103233,F,0,Undergraduate
103234,M,0,Undergraduate
103235,F,0,Undergraduate
103236,M,0,Undergraduate
103237,F,0,PhD
103238,F,0,Undergraduate
103239,M,0,High School
103240,M,0,Undergraduate
103241,F,0,Undergraduate
103242,F,0,Undergraduate
103243,F,0,PhD
103244,F,0,High School
103245,M,0,Undergraduate
103246,M,0,Undergraduate
103247,F,0,High School
103248,M,0,Undergraduate
103249,M,0,Undergraduate
103250,M,0,Undergraduate
103251,M,0,Undergraduate
103252,F,0,Undergraduate
103253,M,1,Undergraduate
103254,M,0,High School
103255,F,1,High School
103256,F,0,Undergraduate
103257,M,0,Undergraduate
103258,F,0,Undergraduate
103259,F,0,Undergraduate
103260,F,0,Undergraduate
103261,M,0,High School
103262,M,0,Undergraduate
103263,F,0,Graduate
103264,M,0,Undergraduate
103265,F,0,Undergraduate
103266,F,0,PhD
103267,M,0,Undergraduate
103268,F,0,Undergraduate
103269,F,0,Undergraduate
103270,M,0,Undergraduate
103271,F,0,High School
103272,F,0,High School
103273,M,0,Graduate
103274,F,0,High School
